5150,1
5154,1
5181,1
5187,1
5195,1
5198,1
5205,1
5215,1
5244,1
5248,1
5257,1
5261,1
5272,1
5273,1
5291,1
5299,1
5305,1
5311,1
5322,1
5325,1
5338,1
5343,1
5348,1
5387,1
5401,1
5408,1
5431,1
5437,1
5440,1
5448,1
5455,1
5484,1
5497,1
5513,1
5520,1
5576,1
5577,1
5595,1
5608,1
5638,1
5665,1
5667,1
5693,1
5724,1
5727,1
5732,1
5760,1
5788,1
5792,1
5820,1
5836,1
5842,1
5847,1
5849,1
5869,1
5870,1
5911,1
5919,1
5925,1
5935,1
5936,1
5939,1
5953,1
5954,1
5966,1
5973,1
5974,1
5989,1
5991,1
6003,1
6017,1
6039,1
6041,1
6057,1
6059,1
6070,1
6101,1
6103,1
6108,1
6112,1
6116,1
6119,1
6161,1
6163,1
6164,1
6172,1
6186,1
6201,1
6209,1
6234,1
6250,1
6278,1
6322,1
6342,1
6346,1
6351,1
6358,1
6385,1
6390,1
6393,1
6414,1
6422,1
6429,1
6454,1
6456,1
6470,1
6487,1
6511,1
6523,1
6534,1
6542,1
6547,1
6548,1
6557,1
6559,1
6567,1
6579,1
6604,1
6614,1
6615,1
6627,1
6635,1
6640,1
6664,1
6665,1
6667,1
6694,1
6728,1
6760,1
6771,1
6813,1
6831,1
6839,1
6847,1
6848,1
6859,1
6865,1
6883,1
6926,1
6929,1
6930,1
6931,1
6935,1
6940,1
6951,1
6970,1
7033,1
7074,1
7076,1
7082,1
7123,1
7189,1
7190,1
7194,1
7208,1
7211,1
7223,1
7226,1
7248,1
7254,1
7291,1
7300,1
7301,1
7311,1
7328,1
7338,1
7344,1
7394,1
7413,1
7450,1
7460,1
7475,1
7489,1
7523,1
7543,1
7563,1
7586,1
7605,1
7608,1
7614,1
7639,1
7702,1
7703,1
7711,1
7741,1
7756,1
7774,1
7781,1
7790,1
7794,1
7833,1
7888,1
7901,1
7948,1
7976,1
7987,1
8010,1
8029,1
8037,1
8038,1
